name,dept,area,count,adjustedcount,year
Dimitrios Skarlatos 0002,Carnegie Mellon University,Operating systems,1.0,0.11111,2023
Dimitrios Skarlatos 0002,Carnegie Mellon University,Operating systems,1.0,0.047619,2021
Dimitris N. Metaxas,Rutgers University,Databases,1.0,0.5,1989
Dimitris S. Papailiopoulos,University of Wisconsin - Madison,Databases,1.0,0.14286,2013
Dimitris Samaras,Stony Brook University,Computer networks,1.0,0.2,2022
Dina Katabi,Massachusetts Institute of Technology,Measurement & perf. analysis,1.0,0.33333,2003
Dina Katabi,Massachusetts Institute of Technology,Measurement & perf. analysis,1.0,0.2,2004
Dina Katabi,Massachusetts Institute of Technology,Measurement & perf. analysis,1.0,0.33333,2005
Dina Katabi,Massachusetts Institute of Technology,Mobile computing,1.0,0.25,2007
Dina Katabi,Massachusetts Institute of Technology,Mobile computing,1.0,0.33333,2008
Dina Katabi,Massachusetts Institute of Technology,Mobile computing,1.0,0.25,2009
Dina Katabi,Massachusetts Institute of Technology,Mobile computing,1.0,0.33333,2010
Dina Katabi,Massachusetts Institute of Technology,Mobile computing,1.0,0.5,2011
Dina Katabi,Massachusetts Institute of Technology,Mobile computing,2.0,0.39286,2012
Dina Katabi,Massachusetts Institute of Technology,Mobile computing,2.0,0.4,2013
Dina Katabi,Massachusetts Institute of Technology,Mobile computing,2.0,0.75,2014
Dina Katabi,Massachusetts Institute of Technology,Mobile computing,1.0,0.25,2015
Dina Katabi,Massachusetts Institute of Technology,Mobile computing,1.0,0.33333,2016
Dina Katabi,Massachusetts Institute of Technology,Mobile computing,1.0,0.5,2019
Dina Katabi,Massachusetts Institute of Technology,Computer networks,1.0,0.25,2005
Dina Katabi,Massachusetts Institute of Technology,Computer networks,2.0,0.58333,2007
Dina Katabi,Massachusetts Institute of Technology,Computer networks,1.0,0.25,2008
Dina Katabi,Massachusetts Institute of Technology,Computer networks,1.0,0.25,2014
Dina Katabi,Massachusetts Institute of Technology,Computer networks,3.0,0.91667,2015
Dina Katabi,Massachusetts Institute of Technology,Computer networks,1.0,0.33333,2016
Dina Katabi,Massachusetts Institute of Technology,Computer networks,1.0,0.25,2017
Dina Katabi,Massachusetts Institute of Technology,Operating systems,1.0,0.5,2010
Dina Katabi,Massachusetts Institute of Technology,Computer networks,1.0,0.5,2000
Dina Katabi,Massachusetts Institute of Technology,Computer networks,1.0,0.33333,2002
Dina Katabi,Massachusetts Institute of Technology,Computer networks,1.0,0.25,2005
Dina Katabi,Massachusetts Institute of Technology,Computer networks,1.0,0.16667,2006
Dina Katabi,Massachusetts Institute of Technology,Computer networks,2.0,0.58333,2007
Dina Katabi,Massachusetts Institute of Technology,Computer networks,4.0,1.2833,2008
Dina Katabi,Massachusetts Institute of Technology,Computer networks,1.0,0.33333,2009
Dina Katabi,Massachusetts Institute of Technology,Computer networks,1.0,0.33333,2010
Dina Katabi,Massachusetts Institute of Technology,Computer networks,3.0,0.78333,2011
Dina Katabi,Massachusetts Institute of Technology,Computer networks,3.0,0.75,2012
Dina Katabi,Massachusetts Institute of Technology,Computer networks,3.0,1.25,2013
Dina Katabi,Massachusetts Institute of Technology,Computer networks,2.0,0.58333,2014
Dina Katabi,Massachusetts Institute of Technology,Computer networks,1.0,0.25,2015
Dina Katabi,Massachusetts Institute of Technology,Computer networks,2.0,0.5,2016
Dina Katabi,Massachusetts Institute of Technology,Computer networks,3.0,0.44444,2018
Dinesh Bharadia,Univ. of California - San Diego,Mobile computing,1.0,0.11111,2011
Dinesh Bharadia,Univ. of California - San Diego,Mobile computing,2.0,0.39286,2020
Dinesh Bharadia,Univ. of California - San Diego,Mobile computing,1.0,0.16667,2022
Dinesh Bharadia,Univ. of California - San Diego,Mobile computing,2.0,0.47619,2019
Dinesh Bharadia,Univ. of California - San Diego,Mobile computing,1.0,0.14286,2022
Dinesh Bharadia,Univ. of California - San Diego,Computer networks,1.0,0.5,2014
Dinesh Bharadia,Univ. of California - San Diego,Computer networks,1.0,0.25,2015
Dinesh Bharadia,Univ. of California - San Diego,Computer networks,1.0,0.25,2017
Dinesh Bharadia,Univ. of California - San Diego,Computer networks,1.0,0.2,2019
Dinesh Bharadia,Univ. of California - San Diego,Computer networks,1.0,0.125,2020
Dinesh Bharadia,Univ. of California - San Diego,Computer networks,2.0,0.30952,2021
Dinesh Bharadia,Univ. of California - San Diego,Computer security,1.0,0.14286,2022
Dinesh Bharadia,Univ. of California - San Diego,Computer security,1.0,0.14286,2023
Dinesh Bharadia,Univ. of California - San Diego,Mobile computing,1.0,0.25,2016
Dinesh Bharadia,Univ. of California - San Diego,Mobile computing,2.0,0.33333,2020
Dinesh Bharadia,Univ. of California - San Diego,Computer networks,1.0,0.33333,2013
Dinesh Bharadia,Univ. of California - San Diego,Computer networks,1.0,0.5,2014
Dinesh Bharadia,Univ. of California - San Diego,Computer networks,2.0,0.5,2015
Dinesh Bharadia,Univ. of California - San Diego,Computer networks,1.0,0.16667,2016
Dinesh Bharadia,Univ. of California - San Diego,Computer networks,1.0,0.33333,2021
Dinesh Manocha,University of Maryland - College Park,Databases,1.0,0.5,2012
Dinesh Manocha,University of Maryland - College Park,High-performance computing,1.0,0.33333,1996
Dinesh Manocha,University of Maryland - College Park,High-performance computing,1.0,0.25,2005
Dinesh Manocha,University of Maryland - College Park,High-performance computing,1.0,0.25,2006
Dinesh Manocha,University of Maryland - College Park,Databases,1.0,0.2,2004
Dinesh Manocha,University of Maryland - College Park,Databases,1.0,0.33333,2005
Dinesh Manocha,University of Maryland - College Park,Databases,1.0,0.25,2006
Ding Yuan 0004,University of Toronto,Computer architecture,1.0,0.16667,2010
Ding Yuan 0004,University of Toronto,Computer architecture,1.0,0.2,2011
Ding Yuan 0004,University of Toronto,Operating systems,1.0,0.33333,2021
Ding Yuan 0004,University of Toronto,Operating systems,1.0,0.16667,2022
Ding Yuan 0004,University of Toronto,Software engineering,1.0,0.2,2011
Ding Yuan 0004,University of Toronto,Software engineering,1.0,0.33333,2012
Ding Yuan 0004,University of Toronto,Operating systems,1.0,0.125,2012
Ding Yuan 0004,University of Toronto,Operating systems,2.0,0.26786,2014
Ding Yuan 0004,University of Toronto,Operating systems,2.0,0.36667,2016
Ding Yuan 0004,University of Toronto,Operating systems,1.0,0.33333,2021
Ding Yuan 0004,University of Toronto,Operating systems,1.0,0.125,2022
Ding Yuan 0004,University of Toronto,Operating systems,1.0,0.14286,2023
Ding Yuan 0004,University of Toronto,Operating systems,1.0,0.25,2007
Ding Yuan 0004,University of Toronto,Operating systems,1.0,0.125,2013
Ding Yuan 0004,University of Toronto,Operating systems,2.0,0.36667,2017
Ding Yuan 0004,University of Toronto,Operating systems,2.0,0.36667,2019
Ding Yuan 0004,University of Toronto,Operating systems,1.0,0.14286,2021
Ding-Zhu Du,University of Texas at Dallas,Embedded & real-time systems,1.0,0.5,1994
Dinghao Wu,Pennsylvania State University,Software engineering,1.0,0.2,2016
Dinghao Wu,Pennsylvania State University,Software engineering,1.0,0.5,2017
Dinghao Wu,Pennsylvania State University,Computer security,1.0,0.25,2015
Dinghao Wu,Pennsylvania State University,Computer security,1.0,0.25,2018
Dinghao Wu,Pennsylvania State University,Computer security,1.0,0.16667,2020
Dinghao Wu,Pennsylvania State University,Software engineering,1.0,0.2,2014
Dinghao Wu,Pennsylvania State University,Software engineering,2.0,0.325,2017
Dinghao Wu,Pennsylvania State University,Software engineering,1.0,0.14286,2018
Dinghao Wu,Pennsylvania State University,Software engineering,1.0,0.2,2021
Dinghao Wu,Pennsylvania State University,Software engineering,1.0,0.2,2012
Dinghao Wu,Pennsylvania State University,Software engineering,1.0,0.14286,2021
Dinghao Wu,Pennsylvania State University,Computer security,1.0,0.2,2012
Dinghao Wu,Pennsylvania State University,Computer security,1.0,0.14286,2020
Dinghao Wu,Pennsylvania State University,Computer security,1.0,0.33333,2017
Dinghao Wu,Pennsylvania State University,Computer security,1.0,0.16667,2020
Dinghao Wu,Pennsylvania State University,Computer security,1.0,0.14286,2021
Dinghao Wu,Pennsylvania State University,Programming languages,1.0,0.25,2003
Dinghao Wu,Pennsylvania State University,Programming languages,1.0,0.5,2004
Dinghao Wu,Pennsylvania State University,Programming languages,1.0,0.33333,2011
Dingwen Tao,Indiana University,Design automation,1.0,0.1,2020
Dingwen Tao,Indiana University,High-performance computing,2.0,0.25,2016
Dingwen Tao,Indiana University,High-performance computing,1.0,0.2,2018
Dingwen Tao,Indiana University,High-performance computing,1.0,0.16667,2019
Dingwen Tao,Indiana University,High-performance computing,1.0,0.14286,2020
Dingwen Tao,Indiana University,High-performance computing,1.0,0.16667,2021
Dingwen Tao,Indiana University,High-performance computing,2.0,0.28571,2022
Dingwen Tao,Indiana University,High-performance computing,1.0,0.125,2023
Dingwen Tao,Indiana University,Databases,1.0,0.16667,2022
Dingwen Tao,Indiana University,High-performance computing,1.0,0.1,2019
Dingwen Tao,Indiana University,High-performance computing,1.0,0.090909,2021
Dingwen Tao,Indiana University,High-performance computing,2.0,0.25,2022
Dingwen Tao,Indiana University,High-performance computing,3.0,0.35397,2023
Dingwen Tao,Indiana University,High-performance computing,1.0,0.1,2016
Dingwen Tao,Indiana University,High-performance computing,1.0,0.1,2017
Dingwen Tao,Indiana University,High-performance computing,1.0,0.090909,2018
Dingwen Tao,Indiana University,High-performance computing,1.0,0.14286,2019
Dingwen Tao,Indiana University,High-performance computing,1.0,0.14286,2022
Dingwen Tao,Indiana University,Databases,1.0,0.125,2021
Dingwen Tao,Indiana University,Databases,1.0,0.125,2022
Diogo Barradas,University of Waterloo,Computer security,1.0,0.25,2020
Diogo Barradas,University of Waterloo,Computer security,1.0,0.16667,2021
Dipak Ghosal,Univ. of California - Davis,High-performance computing,1.0,0.2,2011
Dipak Ghosal,Univ. of California - Davis,Computer architecture,1.0,0.5,1987
Dipak Ghosal,Univ. of California - Davis,Computer architecture,1.0,0.25,1989
Dipak Ghosal,Univ. of California - Davis,Computer security,1.0,0.5,2003
Dipankar Raychaudhuri,Rutgers University,Mobile computing,1.0,0.071429,2020
Dipankar Raychaudhuri,Rutgers University,Mobile computing,1.0,0.125,2021
Dirk Grunwald,University of Colorado Boulder,Computer architecture,1.0,0.5,1994
Dirk Grunwald,University of Colorado Boulder,Computer architecture,1.0,0.5,1996
Dirk Grunwald,University of Colorado Boulder,Computer architecture,1.0,0.33333,2002
Dirk Grunwald,University of Colorado Boulder,Design automation,1.0,0.33333,1997
Dirk Grunwald,University of Colorado Boulder,Operating systems,1.0,0.2,2021
Dirk Grunwald,University of Colorado Boulder,Computer architecture,1.0,0.33333,1996
Dirk Grunwald,University of Colorado Boulder,Measurement & perf. analysis,1.0,0.33333,2007
Dirk Grunwald,University of Colorado Boulder,Computer architecture,1.0,0.2,1988
Dirk Grunwald,University of Colorado Boulder,Computer architecture,1.0,0.5,1994
Dirk Grunwald,University of Colorado Boulder,Computer architecture,2.0,0.75,1995
Dirk Grunwald,University of Colorado Boulder,Computer architecture,1.0,0.5,1997
Dirk Grunwald,University of Colorado Boulder,Computer architecture,3.0,0.91667,1998
Dirk Grunwald,University of Colorado Boulder,Computer architecture,2.0,0.66667,1995
Dirk Grunwald,University of Colorado Boulder,Computer architecture,1.0,0.5,1999
Dirk Grunwald,University of Colorado Boulder,Computer architecture,1.0,0.5,2002
Dirk Grunwald,University of Colorado Boulder,Mobile computing,1.0,0.5,2003
Dirk Grunwald,University of Colorado Boulder,Mobile computing,1.0,0.2,2006
Dirk Grunwald,University of Colorado Boulder,Mobile computing,2.0,0.225,2019
Dirk Grunwald,University of Colorado Boulder,Mobile computing,1.0,0.090909,2020
Dirk Grunwald,University of Colorado Boulder,Operating systems,1.0,0.2,2000
Dirk Grunwald,University of Colorado Boulder,Programming languages,1.0,0.33333,1993
Dirk Grunwald,University of Colorado Boulder,Programming languages,1.0,0.16667,1995
Dirk Grunwald,University of Colorado Boulder,Programming languages,1.0,0.5,1994
Dirk Grunwald,University of Colorado Boulder,High-performance computing,1.0,0.5,1997
Dirk Grunwald,University of Colorado Boulder,High-performance computing,1.0,0.5,2002
Dirk Grunwald,University of Colorado Boulder,Computer networks,1.0,0.25,2009
Dirk Grunwald,University of Colorado Boulder,Computer networks,1.0,0.25,2023
Dirk Grunwald,University of Colorado Boulder,Measurement & perf. analysis,1.0,0.33333,1997
Dirk Grunwald,University of Colorado Boulder,Measurement & perf. analysis,1.0,0.2,2000
Dirk Van Gucht,Indiana University,Databases,1.0,0.33333,1993
Dirk Van Gucht,Indiana University,Databases,1.0,0.5,1984
Dirk Van Gucht,Indiana University,Databases,1.0,0.5,1986
Dirk Van Gucht,Indiana University,Databases,1.0,1.0,1987
Dirk Van Gucht,Indiana University,Databases,1.0,0.5,1988
Dirk Van Gucht,Indiana University,Databases,1.0,0.33333,1990
Dirk Van Gucht,Indiana University,Databases,1.0,0.5,1992
Dirk Van Gucht,Indiana University,Databases,1.0,0.33333,1993
Dirk Van Gucht,Indiana University,Databases,2.0,0.58333,1994
Dirk Van Gucht,Indiana University,Databases,2.0,0.58333,1997
Dirk Van Gucht,Indiana University,Databases,2.0,0.58333,1998
Dirk Van Gucht,Indiana University,Databases,1.0,0.5,2005
Dirk Van Gucht,Indiana University,Databases,1.0,0.25,2006
Dirk Van Gucht,Indiana University,Databases,1.0,0.33333,2007
Dirk Van Gucht,Indiana University,Databases,1.0,0.25,2015
Dirk Van Gucht,Indiana University,Databases,1.0,0.5,1988
Dirk Van Gucht,Indiana University,Databases,1.0,0.33333,1989
Dirk Van Gucht,Indiana University,Databases,1.0,0.33333,1990
Dirk Van Gucht,Indiana University,Databases,1.0,0.33333,1996
Dirk Van Gucht,Indiana University,Databases,1.0,0.5,1985
Dirk Van Gucht,Indiana University,Databases,1.0,0.5,1988
Dirk Van Gucht,Indiana University,Databases,1.0,0.2,2013
Divyakant Agrawal,Univ. of California - Santa Barbara,High-performance computing,1.0,0.25,1994
Divyakant Agrawal,Univ. of California - Santa Barbara,Databases,1.0,0.33333,1991
Divyakant Agrawal,Univ. of California - Santa Barbara,Databases,1.0,0.16667,1996
Divyakant Agrawal,Univ. of California - Santa Barbara,Databases,1.0,0.25,1998
Divyakant Agrawal,Univ. of California - Santa Barbara,Databases,2.0,0.58333,1999
Divyakant Agrawal,Univ. of California - Santa Barbara,Databases,1.0,0.25,2001
Divyakant Agrawal,Univ. of California - Santa Barbara,Databases,2.0,0.66667,2002
Divyakant Agrawal,Univ. of California - Santa Barbara,Databases,2.0,0.5,2004
Divyakant Agrawal,Univ. of California - Santa Barbara,Databases,1.0,0.25,2005
Divyakant Agrawal,Univ. of California - Santa Barbara,Databases,1.0,0.25,2007
Divyakant Agrawal,Univ. of California - Santa Barbara,Databases,1.0,0.25,2009
Divyakant Agrawal,Univ. of California - Santa Barbara,Databases,1.0,0.25,2011
Divyakant Agrawal,Univ. of California - Santa Barbara,Databases,1.0,0.16667,2014
Divyakant Agrawal,Univ. of California - Santa Barbara,Databases,1.0,0.2,2019
Divyakant Agrawal,Univ. of California - Santa Barbara,Databases,1.0,0.25,2020
Divyakant Agrawal,Univ. of California - Santa Barbara,Databases,1.0,0.25,2021
Divyakant Agrawal,Univ. of California - Santa Barbara,Databases,1.0,0.2,2023
Divyakant Agrawal,Univ. of California - Santa Barbara,Mobile computing,1.0,0.33333,1998
