name,dept,area,count,adjustedcount,year
Robert Tappan Morris,Massachusetts Institute of Technology,sigcomm,1.0,0.5,1997
Robert Tappan Morris,Massachusetts Institute of Technology,sigcomm,1.0,0.2,2001
Robert Tappan Morris,Massachusetts Institute of Technology,sigcomm,2.0,0.45,2004
Robert Tappan Morris,Massachusetts Institute of Technology,sigcomm,1.0,0.5,2005
Robert Tappan Morris,Massachusetts Institute of Technology,sigcomm,1.0,0.5,2009
Robert Tappan Morris,Massachusetts Institute of Technology,sosp,1.0,0.25,1999
Robert Tappan Morris,Massachusetts Institute of Technology,sosp,2.0,0.45,2001
Robert Tappan Morris,Massachusetts Institute of Technology,sosp,1.0,0.11111,2005
Robert Tappan Morris,Massachusetts Institute of Technology,sosp,1.0,0.14286,2007
Robert Tappan Morris,Massachusetts Institute of Technology,sosp,1.0,0.2,2013
Robert Tappan Morris,Massachusetts Institute of Technology,sosp,1.0,0.2,2019
Robert V. Kenyon,University of Illinois at Chicago,icse,1.0,0.25,1998
Roberto Palmieri,Lehigh University,sosp,1.0,0.11111,2021
Roberto Perdisci,University of Georgia,ccs,1.0,0.33333,2011
Roberto Perdisci,University of Georgia,ccs,1.0,0.2,2013
Roberto Perdisci,University of Georgia,ccs,1.0,0.25,2014
Roberto Perdisci,University of Georgia,ccs,1.0,0.16667,2015
Roberto Perdisci,University of Georgia,ccs,1.0,0.14286,2017
Roberto Perdisci,University of Georgia,ccs,1.0,0.11111,2020
Roberto Perdisci,University of Georgia,imc,1.0,0.5,2019
Roberto Perdisci,University of Georgia,imc,1.0,0.16667,2020
Roberto Perdisci,University of Georgia,imc,1.0,0.2,2022
Roberto Perdisci,University of Georgia,ndss,1.0,0.16667,2011
Roberto Perdisci,University of Georgia,ndss,1.0,0.16667,2017
Roberto Perdisci,University of Georgia,ndss,2.0,0.5,2018
Roberto Perdisci,University of Georgia,ndss,1.0,0.2,2021
Roberto Perdisci,University of Georgia,nsdi,1.0,0.33333,2010
Roberto Perdisci,University of Georgia,sigcomm,1.0,0.33333,2015
Roberto Tamassia,Brown University,ccs,1.0,0.33333,2008
Roberto Tamassia,Brown University,ccs,1.0,0.25,2009
Roberto Tamassia,Brown University,ccs,1.0,0.25,2015
Roberto Tamassia,Brown University,ccs,1.0,0.14286,2020
Roberto Tamassia,Brown University,ccs,1.0,0.25,2021
Roberto Tamassia,Brown University,oakland,1.0,0.33333,2019
Roberto Tamassia,Brown University,oakland,1.0,0.33333,2020
Roberto Tamassia,Brown University,oakland,1.0,0.33333,2021
Roberto Tamassia,Brown University,sigmod,1.0,0.33333,2022
Roberto Tamassia,Brown University,vldb,1.0,0.14286,2012
Roberto Tamassia,Brown University,vldb,1.0,0.25,2015
Roberto Tamassia,Brown University,vldb,1.0,0.25,2022
Roberto Yus,Univ. of Maryland - Baltimore County,vldb,3.0,0.64286,2020
Roberto Yus,Univ. of Maryland - Baltimore County,vldb,1.0,0.2,2022
Robin Kravets,Univ. of Illinois at Urbana-Champaign,mobicom,1.0,0.5,1998
Robin Kravets,Univ. of Illinois at Urbana-Champaign,mobicom,1.0,0.25,2003
Robin Kravets,Univ. of Illinois at Urbana-Champaign,mobicom,1.0,0.33333,2012
Robin Kravets,Univ. of Illinois at Urbana-Champaign,mobisys,1.0,0.33333,2003
Robyn R. Lutz,Iowa State University,ase,1.0,0.125,2014
Robyn R. Lutz,Iowa State University,ase,1.0,0.25,2017
Robyn R. Lutz,Iowa State University,fse,1.0,1.0,1993
Robyn R. Lutz,Iowa State University,icse,1.0,0.16667,2019
Roch Guérin,Washington University in St. Louis,emsoft,1.0,0.2,2022
Roch Guérin,Washington University in St. Louis,mobicom,1.0,0.25,2006
Roch Guérin,Washington University in St. Louis,rtas,1.0,0.2,2015
Roch Guérin,Washington University in St. Louis,sigcomm,1.0,0.25,1996
Roch Guérin,Washington University in St. Louis,sigcomm,2.0,0.5,1998
Roch Guérin,Washington University in St. Louis,sigcomm,1.0,0.25,2001
Rocky Slavin,University of Texas at San Antonio,icse,1.0,0.125,2016
Rocky Slavin,University of Texas at San Antonio,icse,1.0,0.16667,2018
Rocky Slavin,University of Texas at San Antonio,icse,1.0,0.2,2020
Rocky Slavin,University of Texas at San Antonio,oakland,1.0,0.25,2021
Rodion M. Podorozhny,Texas State University,fse,1.0,0.14286,2008
Rodion M. Podorozhny,Texas State University,icse,1.0,0.5,1997
Roger Crawfis,Ohio State University,sc,1.0,0.25,1993
Roger D. Chamberlain,Washington University in St. Louis,dac,1.0,0.25,1986
Roger D. Chamberlain,Washington University in St. Louis,ics,1.0,0.2,2006
Roger D. Chamberlain,Washington University in St. Louis,sc,1.0,0.14286,2007
Rohan Padhye,Carnegie Mellon University,ase,1.0,0.33333,2014
Rohan Padhye,Carnegie Mellon University,ase,1.0,0.2,2020
Rohan Padhye,Carnegie Mellon University,icse,1.0,0.5,2017
Rohan Padhye,Carnegie Mellon University,icse,1.0,0.25,2020
Rohan Padhye,Carnegie Mellon University,icse,1.0,0.33333,2021
Rohan Padhye,Carnegie Mellon University,issta,1.0,0.25,2018
Rohan Padhye,Carnegie Mellon University,issta,1.0,0.2,2019
Rohan Padhye,Carnegie Mellon University,issta,1.0,0.14286,2023
Rohan Padhye,Carnegie Mellon University,oopsla,1.0,0.2,2019
Rohan Padhye,Carnegie Mellon University,sosp,1.0,0.2,2019
Rohini K. Srihari,University at Buffalo,vldb,1.0,0.2,2014
Rohit Chadha,University of Missouri,ccs,1.0,0.33333,2001
Rohit Chadha,University of Missouri,popl,1.0,0.2,2021
Rohit Parikh,CUNY,popl,1.0,1.0,1980
Romit Roy Choudhury,Univ. of Illinois at Urbana-Champaign,mobicom,1.0,0.25,2002
Romit Roy Choudhury,Univ. of Illinois at Urbana-Champaign,mobicom,3.0,1.0,2009
Romit Roy Choudhury,Univ. of Illinois at Urbana-Champaign,mobicom,2.0,0.58333,2010
Romit Roy Choudhury,Univ. of Illinois at Urbana-Champaign,mobicom,1.0,0.33333,2011
Romit Roy Choudhury,Univ. of Illinois at Urbana-Champaign,mobicom,1.0,0.33333,2015
Romit Roy Choudhury,Univ. of Illinois at Urbana-Champaign,mobicom,1.0,0.2,2016
Romit Roy Choudhury,Univ. of Illinois at Urbana-Champaign,mobicom,2.0,0.53333,2018
Romit Roy Choudhury,Univ. of Illinois at Urbana-Champaign,mobicom,3.0,0.65,2020
Romit Roy Choudhury,Univ. of Illinois at Urbana-Champaign,mobisys,1.0,0.2,2008
Romit Roy Choudhury,Univ. of Illinois at Urbana-Champaign,mobisys,1.0,0.5,2010
Romit Roy Choudhury,Univ. of Illinois at Urbana-Champaign,mobisys,4.0,1.1167,2011
Romit Roy Choudhury,Univ. of Illinois at Urbana-Champaign,mobisys,4.0,1.0,2012
Romit Roy Choudhury,Univ. of Illinois at Urbana-Champaign,mobisys,1.0,0.33333,2014
Romit Roy Choudhury,Univ. of Illinois at Urbana-Champaign,mobisys,2.0,0.58333,2015
Romit Roy Choudhury,Univ. of Illinois at Urbana-Champaign,mobisys,2.0,0.83333,2016
Romit Roy Choudhury,Univ. of Illinois at Urbana-Champaign,mobisys,1.0,0.33333,2017
Romit Roy Choudhury,Univ. of Illinois at Urbana-Champaign,mobisys,1.0,0.2,2018
Romit Roy Choudhury,Univ. of Illinois at Urbana-Champaign,ndss,1.0,0.2,2014
Romit Roy Choudhury,Univ. of Illinois at Urbana-Champaign,nsdi,1.0,0.25,2010
Romit Roy Choudhury,Univ. of Illinois at Urbana-Champaign,nsdi,1.0,0.33333,2015
Romit Roy Choudhury,Univ. of Illinois at Urbana-Champaign,nsdi,1.0,0.5,2016
Romit Roy Choudhury,Univ. of Illinois at Urbana-Champaign,nsdi,1.0,0.14286,2017
Romit Roy Choudhury,Univ. of Illinois at Urbana-Champaign,nsdi,1.0,0.25,2018
Romit Roy Choudhury,Univ. of Illinois at Urbana-Champaign,nsdi,1.0,0.16667,2019
Romit Roy Choudhury,Univ. of Illinois at Urbana-Champaign,sigcomm,1.0,0.2,2018
Romit Roy Choudhury,Univ. of Illinois at Urbana-Champaign,sigcomm,1.0,0.5,2021
Ron Cytron,Washington University in St. Louis,emsoft,1.0,0.16667,2001
Ron Cytron,Washington University in St. Louis,ics,1.0,0.2,1987
Ron Cytron,Washington University in St. Louis,ics,1.0,0.2,1988
Ron Cytron,Washington University in St. Louis,isca,1.0,0.33333,2006
Ron Cytron,Washington University in St. Louis,pldi,1.0,0.33333,1989
Ron Cytron,Washington University in St. Louis,pldi,1.0,0.33333,1990
Ron Cytron,Washington University in St. Louis,pldi,1.0,0.5,1993
Ron Cytron,Washington University in St. Louis,pldi,1.0,0.33333,2000
Ron Cytron,Washington University in St. Louis,popl,1.0,0.33333,1986
Ron Cytron,Washington University in St. Louis,popl,1.0,0.2,1989
Ron Cytron,Washington University in St. Louis,popl,1.0,0.33333,1991
Ron Cytron,Washington University in St. Louis,popl,1.0,0.5,1997
Ron Cytron,Washington University in St. Louis,rtas,2.0,0.4,2004
Ron Cytron,Washington University in St. Louis,rtas,1.0,0.33333,2009
Ron Cytron,Washington University in St. Louis,sc,1.0,0.33333,1990
Ron O. Dror,Stanford University,asplos,1.0,0.090909,2013
Ron O. Dror,Stanford University,fast,1.0,0.16667,2010
Ron O. Dror,Stanford University,hpca,2.0,0.25397,2008
Ron O. Dror,Stanford University,isca,1.0,0.037037,2007
Ron O. Dror,Stanford University,sc,1.0,0.076923,2006
Ron O. Dror,Stanford University,sc,1.0,0.090909,2008
Ron O. Dror,Stanford University,sc,3.0,0.25758,2009
Ron O. Dror,Stanford University,sc,1.0,0.071429,2010
Ron O. Dror,Stanford University,sc,1.0,0.25,2011
Ron O. Dror,Stanford University,sc,1.0,0.022222,2014
Ron O. Dror,Stanford University,sc,1.0,0.014925,2021
Ronald A. Metoyer,University of Notre Dame,icse,1.0,0.2,2022
Ronald A. Olsson,Univ. of California - Davis,ase,1.0,0.5,2006
Ronald Baecker,University of Toronto,icse,1.0,1.0,1988
Ronald F. DeMara,University of Central Florida,dac,1.0,0.125,2016
Ronald F. DeMara,University of Central Florida,isca,1.0,0.5,1991
Ronald F. DeMara,University of Central Florida,sc,1.0,0.16667,2015
Ronald G. Dreslinski,University of Michigan,asplos,1.0,0.125,2006
Ronald G. Dreslinski,University of Michigan,asplos,1.0,0.16667,2014
Ronald G. Dreslinski,University of Michigan,asplos,1.0,0.090909,2015
Ronald G. Dreslinski,University of Michigan,asplos,1.0,0.125,2023
Ronald G. Dreslinski,University of Michigan,dac,3.0,0.43452,2012
Ronald G. Dreslinski,University of Michigan,dac,2.0,0.30952,2014
Ronald G. Dreslinski,University of Michigan,dac,1.0,0.11111,2016
Ronald G. Dreslinski,University of Michigan,dac,1.0,0.14286,2019
Ronald G. Dreslinski,University of Michigan,dac,1.0,0.2,2020
Ronald G. Dreslinski,University of Michigan,dac,1.0,0.083333,2021
Ronald G. Dreslinski,University of Michigan,hpca,1.0,0.33333,2011
Ronald G. Dreslinski,University of Michigan,hpca,1.0,0.125,2013
Ronald G. Dreslinski,University of Michigan,hpca,1.0,0.125,2015
Ronald G. Dreslinski,University of Michigan,hpca,1.0,0.16667,2016
Ronald G. Dreslinski,University of Michigan,hpca,1.0,0.1,2018
Ronald G. Dreslinski,University of Michigan,hpca,1.0,0.058824,2021
Ronald G. Dreslinski,University of Michigan,ics,1.0,0.1,2020
Ronald G. Dreslinski,University of Michigan,isca,1.0,0.25,2010
Ronald G. Dreslinski,University of Michigan,isca,1.0,0.25,2013
Ronald G. Dreslinski,University of Michigan,isca,2.0,0.22222,2015
Ronald G. Dreslinski,University of Michigan,isca,1.0,0.14286,2017
Ronald G. Dreslinski,University of Michigan,isca,2.0,0.25,2022
Ronald G. Dreslinski,University of Michigan,micro,1.0,0.16667,2008
Ronald G. Dreslinski,University of Michigan,micro,1.0,0.33333,2009
Ronald G. Dreslinski,University of Michigan,micro,1.0,0.14286,2012
Ronald G. Dreslinski,University of Michigan,micro,1.0,0.2,2014
Ronald G. Dreslinski,University of Michigan,micro,1.0,0.14286,2015
Ronald G. Dreslinski,University of Michigan,micro,2.0,0.30952,2021
Ronald G. Dreslinski,University of Michigan,micro,1.0,0.090909,2022
Ronald G. Dreslinski,University of Michigan,oakland,1.0,0.25,2023
Ronald G. Dreslinski,University of Michigan,rtas,1.0,0.25,2021
Ronald G. Dreslinski,University of Michigan,sc,1.0,0.1,2013
Ronald Garcia,University of British Columbia,icfp,1.0,1.0,2013
Ronald Garcia,University of British Columbia,icfp,1.0,0.33333,2014
Ronald Garcia,University of British Columbia,icfp,1.0,0.33333,2019
Ronald Garcia,University of British Columbia,icfp,1.0,0.33333,2022
Ronald Garcia,University of British Columbia,oopsla,1.0,0.2,2003
Ronald Garcia,University of British Columbia,oopsla,1.0,0.25,2014
Ronald Garcia,University of British Columbia,oopsla,1.0,0.2,2022
Ronald Garcia,University of British Columbia,popl,1.0,0.33333,2009
Ronald Garcia,University of British Columbia,popl,1.0,0.5,2015
Ronald Garcia,University of British Columbia,popl,1.0,0.33333,2016
Ronald Garcia,University of British Columbia,popl,1.0,0.25,2021
Ronald J. Brachman,Cornell University,icse,1.0,0.25,1990
Ronald J. Brachman,Cornell University,sigmod,1.0,0.25,1989
Ronald J. Brachman,Cornell University,sigmod,1.0,0.5,1993
Ronald L. Graham,Univ. of California - San Diego,dac,1.0,0.2,2006
Ronald L. Graham,Univ. of California - San Diego,iccad,1.0,0.16667,2006
Ronald L. Graham,Univ. of California - San Diego,sosp,1.0,0.5,1973
Ronald L. Rivest,Massachusetts Institute of Technology,ccs,1.0,0.33333,2003
Ronald L. Rivest,Massachusetts Institute of Technology,ccs,1.0,0.2,2006
Ronald L. Rivest,Massachusetts Institute of Technology,ccs,1.0,0.2,2011
Ronald L. Rivest,Massachusetts Institute of Technology,ccs,1.0,0.16667,2012
Ronald L. Rivest,Massachusetts Institute of Technology,ccs,1.0,0.5,2013
Ronald L. Rivest,Massachusetts Institute of Technology,dac,2.0,1.5,1982
Ronald L. Rivest,Massachusetts Institute of Technology,nsdi,1.0,1.0,2007
Ronald Parr,Duke University,vldb,1.0,0.2,2002
Ronaldo Menezes,Florida Institute of Technology,icde,1.0,0.25,2017
Rong Ge 0002,Clemson University,ics,1.0,0.33333,2021
Rong Ge 0002,Clemson University,ics,1.0,0.11111,2023
Rong Ge 0002,Clemson University,sc,1.0,0.5,2004
Rong Ge 0002,Clemson University,sc,1.0,0.33333,2005
Rong Ge 0002,Clemson University,sc,1.0,0.1,2016
Rong Ge 0002,Clemson University,sc,1.0,0.5,2021
Rong Zhao,Stony Brook University,fse,1.0,0.25,2020
Rong Zheng 0001,McMaster University,rtss,1.0,0.2,2004
Ronghui Gu,Columbia University,oakland,1.0,0.2,2021
Ronghui Gu,Columbia University,oopsla,1.0,0.2,2017
Ronghui Gu,Columbia University,osdi,1.0,0.14286,2016
Ronghui Gu,Columbia University,osdi,1.0,0.16667,2021
Ronghui Gu,Columbia University,osdi,3.0,0.50397,2022
Ronghui Gu,Columbia University,osdi,1.0,0.2,2023
Ronghui Gu,Columbia University,pldi,2.0,0.53333,2016
Ronghui Gu,Columbia University,pldi,1.0,0.11111,2018
Ronghui Gu,Columbia University,pldi,1.0,0.2,2020
Ronghui Gu,Columbia University,pldi,1.0,0.16667,2021
Ronghui Gu,Columbia University,pldi,1.0,0.125,2022
Ronghui Gu,Columbia University,popl,1.0,0.125,2015
Ronghui Gu,Columbia University,popl,1.0,0.14286,2020
Ronghui Gu,Columbia University,sosp,2.0,0.33333,2019
Ronghui Gu,Columbia University,sosp,1.0,0.16667,2021
Roni Khardon,Indiana University,pods,1.0,0.25,1997
Ronitt Rubinfeld,Massachusetts Institute of Technology,icde,1.0,0.2,2021
Ronitt Rubinfeld,Massachusetts Institute of Technology,pods,1.0,0.33333,2012
Ronitt Rubinfeld,Massachusetts Institute of Technology,vldb,1.0,0.16667,2015
Ronitt Rubinfeld,Massachusetts Institute of Technology,vldb,1.0,0.14286,2017
Roopa Vishwanathan,New Mexico State University,ccs,1.0,0.25,2019
Roopa Vishwanathan,New Mexico State University,ccs,1.0,0.16667,2021
Roopsha Samanta,Purdue University,oopsla,1.0,0.2,2021
Roopsha Samanta,Purdue University,oopsla,1.0,0.33333,2023
Roopsha Samanta,Purdue University,pldi,1.0,0.25,2019
Roopsha Samanta,Purdue University,pldi,2.0,0.58333,2023
Roopsha Samanta,Purdue University,popl,1.0,0.2,2015
Roopsha Samanta,Purdue University,popl,1.0,0.25,2020
Roozbeh Jafari,Texas A&M University,dac,1.0,0.25,2003
Roozbeh Jafari,Texas A&M University,rtas,1.0,0.5,2011
Rosario Gennaro,CUNY,ccs,1.0,0.33333,1998
Rosario Gennaro,CUNY,ccs,1.0,0.25,2001
Rosario Gennaro,CUNY,ccs,1.0,0.5,2005
Rosario Gennaro,CUNY,ccs,1.0,0.33333,2006
Rosario Gennaro,CUNY,ccs,1.0,0.33333,2009
Rosario Gennaro,CUNY,ccs,1.0,0.5,2012
Rosario Gennaro,CUNY,ccs,1.0,0.33333,2014
Rosario Gennaro,CUNY,ccs,1.0,0.25,2017
Rosario Gennaro,CUNY,ccs,2.0,0.75,2018
Rosario Gennaro,CUNY,ccs,1.0,0.2,2020
Roxana Geambasu,Columbia University,ccs,1.0,0.16667,2015
Roxana Geambasu,Columbia University,eurosys,1.0,0.2,2011
Roxana Geambasu,Columbia University,eurosys,1.0,0.2,2015
Roxana Geambasu,Columbia University,eurosys,1.0,0.2,2016
Roxana Geambasu,Columbia University,oakland,1.0,0.2,2017
Roxana Geambasu,Columbia University,oakland,1.0,0.2,2019
Roxana Geambasu,Columbia University,osdi,1.0,0.2,2010
Roxana Geambasu,Columbia University,osdi,1.0,0.16667,2012
Roxana Geambasu,Columbia University,osdi,1.0,0.16667,2014
Roxana Geambasu,Columbia University,osdi,1.0,0.16667,2021
Roxana Geambasu,Columbia University,sigmod,1.0,0.25,2007
Roxana Geambasu,Columbia University,sosp,1.0,0.2,2019
Roy Fox,Univ. of California - Irvine,oopsla,1.0,0.2,2019
Roy H. Campbell,Univ. of Illinois at Urbana-Champaign,ccs,1.0,0.33333,2004
Roy H. Campbell,Univ. of Illinois at Urbana-Champaign,ccs,1.0,0.2,2008
Roy H. Campbell,Univ. of Illinois at Urbana-Champaign,fast,1.0,0.25,2011
Roy H. Campbell,Univ. of Illinois at Urbana-Champaign,hpdc,1.0,0.2,2000
Roy H. Campbell,Univ. of Illinois at Urbana-Champaign,icde,1.0,0.33333,1984
Roy H. Campbell,Univ. of Illinois at Urbana-Champaign,icse,1.0,0.5,1979
Roy H. Campbell,Univ. of Illinois at Urbana-Champaign,icse,1.0,0.5,1988
Roy H. Campbell,Univ. of Illinois at Urbana-Champaign,icse,1.0,0.33333,1996
Roy H. Campbell,Univ. of Illinois at Urbana-Champaign,ndss,1.0,0.14286,2013
Roy H. Campbell,Univ. of Illinois at Urbana-Champaign,oakland,1.0,0.25,2008
Roy H. Campbell,Univ. of Illinois at Urbana-Champaign,oakland,1.0,0.16667,2019
Roy H. Campbell,Univ. of Illinois at Urbana-Champaign,oopsla,1.0,0.33333,1988
Roy H. Campbell,Univ. of Illinois at Urbana-Champaign,oopsla,1.0,0.5,1989
Roy H. Campbell,Univ. of Illinois at Urbana-Champaign,oopsla,1.0,0.5,1995
Roy H. Campbell,Univ. of Illinois at Urbana-Champaign,oopsla,1.0,0.33333,1996
Roy H. Campbell,Univ. of Illinois at Urbana-Champaign,osdi,1.0,0.25,2008
Roy H. Campbell,Univ. of Illinois at Urbana-Champaign,popl,1.0,0.5,1975
Roy H. Campbell,Univ. of Illinois at Urbana-Champaign,sigcomm,1.0,0.33333,1990
Roy H. Campbell,Univ. of Illinois at Urbana-Champaign,sigmetrics,1.0,0.2,2012
Roy H. Campbell,Univ. of Illinois at Urbana-Champaign,sigmetrics,1.0,0.33333,2021
Roy H. Campbell,Univ. of Illinois at Urbana-Champaign,vldb,1.0,0.14286,2017
Roya Ensafi,University of Michigan,ccs,1.0,0.25,2020
Roya Ensafi,University of Michigan,imc,1.0,0.16667,2015
Roya Ensafi,University of Michigan,imc,1.0,0.16667,2017
Roya Ensafi,University of Michigan,imc,1.0,0.125,2018
Roya Ensafi,University of Michigan,imc,1.0,0.2,2020
Roya Ensafi,University of Michigan,imc,1.0,0.11111,2021
Roya Ensafi,University of Michigan,imc,1.0,0.14286,2022
Roya Ensafi,University of Michigan,ndss,2.0,0.27778,2020
Roya Ensafi,University of Michigan,ndss,1.0,0.25,2022
Roya Ensafi,University of Michigan,oakland,1.0,0.2,2017
Roya Ensafi,University of Michigan,sigmetrics,1.0,0.14286,2020
Ruben Gamboa,University of Wyoming,vldb,1.0,0.33333,1989
Ruby B. Lee,Princeton University,asplos,1.0,0.5,2012
