name,dept,area,count,adjustedcount,year,country
Emmett Witchel,University of Texas at Austin,Operating systems,1.0,0.2,2011,us
Emmett Witchel,University of Texas at Austin,Operating systems,1.0,0.16667,2017,us
Emmett Witchel,University of Texas at Austin,Operating systems,2.0,0.61111,2021,us
Engin Arslan,University of Nevada,High-performance computing,1.0,0.5,2023,us
Engin Arslan,University of Nevada,Computer networks,1.0,0.14286,2018,us
Engin Arslan,University of Nevada,High-performance computing,1.0,0.33333,2015,us
Engin Arslan,University of Nevada,High-performance computing,1.0,0.33333,2016,us
Engin Arslan,University of Nevada,High-performance computing,1.0,0.5,2021,us
Engin Kirda,Northeastern University,Computer security,1.0,0.2,2007,us
Engin Kirda,Northeastern University,Computer security,1.0,0.2,2010,us
Engin Kirda,Northeastern University,Computer security,1.0,0.33333,2011,us
Engin Kirda,Northeastern University,Computer security,1.0,0.25,2021,us
Engin Kirda,Northeastern University,Measurement & perf. analysis,1.0,0.2,2016,us
Engin Kirda,Northeastern University,Measurement & perf. analysis,2.0,0.4,2018,us
Engin Kirda,Northeastern University,Measurement & perf. analysis,1.0,0.2,2019,us
Engin Kirda,Northeastern University,Software engineering,1.0,0.16667,2012,us
Engin Kirda,Northeastern University,Software engineering,1.0,0.2,2017,us
Engin Kirda,Northeastern University,Computer security,1.0,0.16667,2007,us
Engin Kirda,Northeastern University,Computer security,1.0,0.25,2008,us
Engin Kirda,Northeastern University,Computer security,1.0,0.2,2009,us
Engin Kirda,Northeastern University,Computer security,1.0,0.16667,2010,us
Engin Kirda,Northeastern University,Computer security,3.0,0.75,2011,us
Engin Kirda,Northeastern University,Computer security,1.0,0.25,2012,us
Engin Kirda,Northeastern University,Computer security,2.0,0.41667,2013,us
Engin Kirda,Northeastern University,Computer security,1.0,0.25,2016,us
Engin Kirda,Northeastern University,Computer security,1.0,0.16667,2017,us
Engin Kirda,Northeastern University,Computer security,1.0,0.14286,2020,us
Engin Kirda,Northeastern University,Computer security,1.0,0.2,2022,us
Engin Kirda,Northeastern University,Computer security,1.0,0.14286,2008,us
Engin Kirda,Northeastern University,Computer security,1.0,0.25,2009,us
Engin Kirda,Northeastern University,Computer security,3.0,0.66667,2010,us
Engin Kirda,Northeastern University,Computer security,1.0,0.25,2013,us
Engin Kirda,Northeastern University,Computer security,1.0,0.33333,2014,us
Engin Kirda,Northeastern University,Computer security,2.0,0.29167,2016,us
Engin Kirda,Northeastern University,Computer security,1.0,0.33333,2018,us
Engin Kirda,Northeastern University,Computer security,1.0,0.25,2021,us
Enrico Pontelli,New Mexico State University,Embedded & real-time systems,1.0,0.5,1997,us
Enrique Mallada,Johns Hopkins University,Measurement & perf. analysis,1.0,0.16667,2020,us
Erez Zadok,Stony Brook University,Operating systems,2.0,0.58333,2004,us
Erez Zadok,Stony Brook University,Operating systems,1.0,0.33333,2005,us
Erez Zadok,Stony Brook University,Operating systems,1.0,0.2,2009,us
Erez Zadok,Stony Brook University,Operating systems,1.0,0.33333,2010,us
Erez Zadok,Stony Brook University,Operating systems,2.0,0.39286,2012,us
Erez Zadok,Stony Brook University,Operating systems,2.0,0.41667,2013,us
Erez Zadok,Stony Brook University,Operating systems,1.0,0.125,2016,us
Erez Zadok,Stony Brook University,Operating systems,3.0,0.7,2017,us
Erez Zadok,Stony Brook University,Operating systems,1.0,0.33333,2020,us
Erez Zadok,Stony Brook University,Operating systems,1.0,0.11111,2021,us
Erez Zadok,Stony Brook University,Operating systems,2.0,0.53333,2006,us
Erez Zadok,Stony Brook University,Measurement & perf. analysis,1.0,0.33333,2008,us
Erez Zadok,Stony Brook University,Measurement & perf. analysis,1.0,0.16667,2015,us
Erez Zadok,Stony Brook University,Databases,1.0,0.1,2012,us
Eric A. Brewer,Univ. of California - Berkeley,Computer architecture,1.0,0.25,1996,us
Eric A. Brewer,Univ. of California - Berkeley,Computer security,1.0,0.33333,2011,us
Eric A. Brewer,Univ. of California - Berkeley,Design automation,1.0,0.33333,2005,us
Eric A. Brewer,Univ. of California - Berkeley,Operating systems,1.0,0.33333,2008,us
Eric A. Brewer,Univ. of California - Berkeley,Software engineering,1.0,0.5,2005,us
Eric A. Brewer,Univ. of California - Berkeley,Mobile computing,1.0,0.16667,2008,us
Eric A. Brewer,Univ. of California - Berkeley,Mobile computing,1.0,0.33333,2010,us
Eric A. Brewer,Univ. of California - Berkeley,Mobile computing,1.0,0.25,2004,us
Eric A. Brewer,Univ. of California - Berkeley,Computer security,1.0,0.25,2000,us
Eric A. Brewer,Univ. of California - Berkeley,Computer security,1.0,0.5,2002,us
Eric A. Brewer,Univ. of California - Berkeley,Computer networks,2.0,0.29167,2004,us
Eric A. Brewer,Univ. of California - Berkeley,Computer networks,1.0,0.16667,2007,us
Eric A. Brewer,Univ. of California - Berkeley,Computer networks,1.0,0.14286,2008,us
Eric A. Brewer,Univ. of California - Berkeley,Computer networks,1.0,0.2,2013,us
Eric A. Brewer,Univ. of California - Berkeley,Computer networks,1.0,0.2,2019,us
Eric A. Brewer,Univ. of California - Berkeley,Operating systems,1.0,0.25,2000,us
Eric A. Brewer,Univ. of California - Berkeley,Operating systems,2.0,0.625,2006,us
Eric A. Brewer,Univ. of California - Berkeley,Programming languages,1.0,0.16667,2003,us
Eric A. Brewer,Univ. of California - Berkeley,Programming languages,1.0,0.25,2008,us
Eric A. Brewer,Univ. of California - Berkeley,Programming languages,1.0,0.25,2006,us
Eric A. Brewer,Univ. of California - Berkeley,Measurement & perf. analysis,1.0,0.16667,1998,us
Eric A. Brewer,Univ. of California - Berkeley,Databases,1.0,0.33333,2004,us
Eric A. Brewer,Univ. of California - Berkeley,Operating systems,1.0,0.2,1997,us
Eric A. Brewer,Univ. of California - Berkeley,Operating systems,1.0,0.33333,2001,us
Eric A. Brewer,Univ. of California - Berkeley,Operating systems,1.0,0.2,2003,us
Eric A. Brewer,Univ. of California - Berkeley,Databases,1.0,0.33333,2008,us
Eric A. Brewer,Univ. of California - Berkeley,Databases,1.0,0.5,2009,us
Eric Blais,University of Waterloo,Databases,1.0,0.16667,2015,canada
Eric Blais,University of Waterloo,Databases,1.0,0.14286,2017,canada
Eric Chan-Tin,Oklahoma State University,Computer security,1.0,0.33333,2007,us
Eric Chan-Tin,Oklahoma State University,Computer security,1.0,0.5,2011,us
Eric Keller,University of Colorado Boulder,Computer security,1.0,0.25,2011,us
Eric Keller,University of Colorado Boulder,Operating systems,1.0,0.25,2018,us
Eric Keller,University of Colorado Boulder,Computer architecture,1.0,0.25,2010,us
Eric Keller,University of Colorado Boulder,Computer security,1.0,0.25,2016,us
Eric Keller,University of Colorado Boulder,Computer networks,1.0,0.33333,2010,us
Eric Keller,University of Colorado Boulder,Computer networks,1.0,0.25,2017,us
Eric Keller,University of Colorado Boulder,Computer networks,1.0,0.2,2008,us
Eric Koskinen,Stevens Institute of Technology,Operating systems,1.0,0.5,2008,us
Eric Koskinen,Stevens Institute of Technology,Computer security,1.0,0.14286,2021,us
Eric Koskinen,Stevens Institute of Technology,Programming languages,1.0,0.33333,2013,us
Eric Koskinen,Stevens Institute of Technology,Programming languages,1.0,0.33333,2019,us
Eric Koskinen,Stevens Institute of Technology,Programming languages,1.0,0.2,2020,us
Eric Koskinen,Stevens Institute of Technology,Programming languages,1.0,0.25,2022,us
Eric Koskinen,Stevens Institute of Technology,Programming languages,1.0,0.33333,2009,us
Eric Koskinen,Stevens Institute of Technology,Programming languages,1.0,0.5,2013,us
Eric Koskinen,Stevens Institute of Technology,Programming languages,1.0,0.25,2014,us
Eric Koskinen,Stevens Institute of Technology,Programming languages,1.0,0.5,2015,us
Eric Koskinen,Stevens Institute of Technology,Programming languages,1.0,0.16667,2017,us
Eric Koskinen,Stevens Institute of Technology,Programming languages,1.0,0.33333,2010,us
Eric Koskinen,Stevens Institute of Technology,Programming languages,1.0,0.5,2011,us
Eric Koskinen,Stevens Institute of Technology,Programming languages,1.0,0.5,2016,us
Eric Koskinen,Stevens Institute of Technology,Programming languages,2.0,0.41667,2023,us
Eric Larson,Southern Methodist University,Computer architecture,1.0,0.5,2000,us
Eric Mercer,Brigham Young University,Software engineering,1.0,0.33333,2013,us
Eric Mercer,Brigham Young University,Software engineering,1.0,0.33333,2020,us
Eric Nyberg,Carnegie Mellon University,Databases,1.0,0.33333,2015,us
Eric Osterweil,George Mason University,Computer security,1.0,0.16667,2017,us
Eric Osterweil,George Mason University,Measurement & perf. analysis,1.0,0.25,2008,us
Eric Osterweil,George Mason University,Computer security,1.0,0.25,2016,us
Eric Osterweil,George Mason University,Mobile computing,1.0,0.14286,2004,us
Eric Osterweil,George Mason University,Computer networks,1.0,0.16667,2014,us
Eric Price 0001,University of Texas at Austin,Databases,1.0,0.25,2019,us
Eric Rotenberg,North Carolina State University,Computer architecture,1.0,0.33333,2000,us
Eric Rotenberg,North Carolina State University,Computer architecture,1.0,0.33333,2006,us
Eric Rotenberg,North Carolina State University,Computer architecture,1.0,0.33333,1999,us
Eric Rotenberg,North Carolina State University,Computer architecture,1.0,0.33333,2003,us
Eric Rotenberg,North Carolina State University,Computer architecture,1.0,0.33333,2005,us
Eric Rotenberg,North Carolina State University,Computer architecture,1.0,0.33333,2006,us
Eric Rotenberg,North Carolina State University,Computer architecture,1.0,0.5,2009,us
Eric Rotenberg,North Carolina State University,Computer architecture,1.0,0.2,2002,us
Eric Rotenberg,North Carolina State University,Computer architecture,1.0,0.2,2003,us
Eric Rotenberg,North Carolina State University,Computer architecture,1.0,0.25,2007,us
Eric Rotenberg,North Carolina State University,Computer architecture,1.0,0.11111,2011,us
Eric Rotenberg,North Carolina State University,Computer architecture,1.0,0.33333,2020,us
Eric Rotenberg,North Carolina State University,Computer architecture,2.0,0.66667,1996,us
Eric Rotenberg,North Carolina State University,Computer architecture,2.0,0.58333,1997,us
Eric Rotenberg,North Carolina State University,Computer architecture,1.0,0.5,1999,us
Eric Rotenberg,North Carolina State University,Computer architecture,1.0,0.33333,2000,us
Eric Rotenberg,North Carolina State University,Computer architecture,1.0,1.0,2001,us
Eric Rotenberg,North Carolina State University,Computer architecture,1.0,0.33333,2012,us
Eric Rotenberg,North Carolina State University,Computer architecture,1.0,0.16667,2021,us
Eric Rotenberg,North Carolina State University,Embedded & real-time systems,1.0,0.25,2003,us
Eric Rotenberg,North Carolina State University,Embedded & real-time systems,1.0,0.25,2004,us
Eric Rozner,University of Colorado Boulder,Measurement & perf. analysis,1.0,0.25,2005,us
Eric Rozner,University of Colorado Boulder,Mobile computing,1.0,0.14286,2011,us
Eric Rozner,University of Colorado Boulder,Mobile computing,1.0,0.25,2010,us
Eric Rozner,University of Colorado Boulder,Computer networks,1.0,0.14286,2018,us
Eric Rozner,University of Colorado Boulder,Computer networks,1.0,0.2,2008,us
Eric Rozner,University of Colorado Boulder,Computer networks,1.0,0.125,2014,us
Eric Rozner,University of Colorado Boulder,Computer networks,1.0,0.16667,2015,us
Eric Rozner,University of Colorado Boulder,Computer networks,1.0,0.14286,2016,us
Eric Rozner,University of Colorado Boulder,Measurement & perf. analysis,1.0,0.25,2011,us
Eric S. K. Yu,University of Toronto,Software engineering,1.0,0.5,1994,canada
Eric Torng,Michigan State University,Databases,1.0,0.33333,2011,us
Eric Torng,Michigan State University,Computer security,1.0,0.33333,2012,us
Eric Torng,Michigan State University,Measurement & perf. analysis,1.0,0.33333,2009,us
Eric Van Wyk,University of Minnesota,Programming languages,1.0,0.25,2017,us
Eric Van Wyk,University of Minnesota,Programming languages,1.0,0.5,2009,us
Eric Van Wyk,University of Minnesota,Programming languages,1.0,0.25,2002,us
Eric W. Frew,University of Colorado Boulder,Mobile computing,1.0,0.083333,2020,us
Eric Wustrow,University of Colorado Boulder,Computer security,1.0,0.125,2010,us
Eric Wustrow,University of Colorado Boulder,Computer security,1.0,0.071429,2015,us
Eric Wustrow,University of Colorado Boulder,Computer security,1.0,0.16667,2019,us
Eric Wustrow,University of Colorado Boulder,Measurement & perf. analysis,1.0,0.2,2010,us
Eric Wustrow,University of Colorado Boulder,Measurement & perf. analysis,1.0,0.25,2017,us
Eric Wustrow,University of Colorado Boulder,Measurement & perf. analysis,1.0,0.2,2020,us
Eric Wustrow,University of Colorado Boulder,Measurement & perf. analysis,1.0,0.11111,2021,us
Eric Wustrow,University of Colorado Boulder,Mobile computing,1.0,0.125,2019,us
Eric Wustrow,University of Colorado Boulder,Computer security,2.0,0.83333,2019,us
Eric Wustrow,University of Colorado Boulder,Computer security,1.0,0.33333,2020,us
Eric Wustrow,University of Colorado Boulder,Computer security,1.0,0.2,2021,us
Erik Brunvand,University of Utah,Design automation,1.0,0.33333,1999,us
Erik Brunvand,University of Utah,Computer architecture,1.0,0.083333,1999,us
Erik D. Demaine,Massachusetts Institute of Technology,Measurement & perf. analysis,1.0,0.2,2003,us
Erik D. Demaine,Massachusetts Institute of Technology,Programming languages,1.0,0.125,2010,us
Erik G. Learned-Miller,University of Massachusetts Amherst,Operating systems,1.0,0.2,2011,us
Erik G. Learned-Miller,University of Massachusetts Amherst,Mobile computing,1.0,0.2,2020,us
Erik Saule,UNC - Charlotte,High-performance computing,1.0,0.25,2014,us
Erik Saule,UNC - Charlotte,High-performance computing,1.0,0.11111,2013,us
Erin Parker,University of Utah,Programming languages,1.0,0.25,2001,us
Erman Ayday,Case Western Reserve University,Computer security,1.0,0.25,2013,us
Erman Ayday,Case Western Reserve University,Computer security,1.0,0.14286,2014,us
Erman Ayday,Case Western Reserve University,Computer security,1.0,0.25,2015,us
Erman Ayday,Case Western Reserve University,Computer security,1.0,0.33333,2013,us
Erman Ayday,Case Western Reserve University,Computer security,1.0,0.2,2023,us
Erman Ayday,Case Western Reserve University,Computer security,1.0,0.2,2015,us
Erman Ayday,Case Western Reserve University,Databases,1.0,0.16667,2021,us
Errol L. Lloyd,University of Delaware,Computer networks,1.0,0.5,1992,us
Esra Akbas,Oklahoma State University,Databases,1.0,0.25,2023,us
Esra Akbas,Oklahoma State University,Databases,1.0,0.5,2017,us
Essam Mansour 0001,Concordia University,Databases,1.0,0.25,2015,canada
Essam Mansour 0001,Concordia University,Databases,1.0,0.11111,2018,canada
Essam Mansour 0001,Concordia University,Databases,1.0,0.5,2023,canada
Essam Mansour 0001,Concordia University,Databases,1.0,0.25,2023,canada
Essam Mansour 0001,Concordia University,Databases,1.0,0.25,2011,canada
Essam Mansour 0001,Concordia University,Databases,1.0,0.2,2013,canada
Essam Mansour 0001,Concordia University,Databases,2.0,0.29167,2014,canada
Essam Mansour 0001,Concordia University,Databases,1.0,0.2,2017,canada
Essam Mansour 0001,Concordia University,Databases,1.0,0.066667,2018,canada
Essam Mansour 0001,Concordia University,Databases,1.0,0.2,2022,canada
Ethan Cecchetti,University of Wisconsin - Madison,Computer security,1.0,0.2,2016,us
Ethan Cecchetti,University of Wisconsin - Madison,Computer security,2.0,0.5,2017,us
Ethan Cecchetti,University of Wisconsin - Madison,Computer security,1.0,0.25,2019,us
Ethan Cecchetti,University of Wisconsin - Madison,Computer security,1.0,0.25,2021,us
Ethan Cecchetti,University of Wisconsin - Madison,Operating systems,1.0,0.16667,2018,us
Ethan Cecchetti,University of Wisconsin - Madison,Programming languages,1.0,0.5,2021,us
Ethan Katz-Bassett,Columbia University,Operating systems,1.0,0.16667,2014,us
Ethan Katz-Bassett,Columbia University,Operating systems,1.0,0.058824,2021,us
Ethan Katz-Bassett,Columbia University,Measurement & perf. analysis,1.0,0.16667,2006,us
Ethan Katz-Bassett,Columbia University,Measurement & perf. analysis,1.0,0.16667,2010,us
Ethan Katz-Bassett,Columbia University,Measurement & perf. analysis,1.0,0.33333,2012,us
Ethan Katz-Bassett,Columbia University,Measurement & perf. analysis,1.0,0.16667,2013,us
